transaction_id,datetime,date,time,hour,day_of_week,month,customer_id,customer_name,account_number,card_last4,card_type,bank,transaction_type,merchant,amount_naira,balance_before,balance_after,atm_location,home_state,customer_profile,typical_max_amount,daily_limit,daily_total_so_far,transaction_status,risk_score,is_fraud,fraud_type,fraud_reason
TXN0003308,2026-01-02 04:30:00,2026-01-02,04:30:00,4,Friday,January,CUST00111,Peace Eze,2970213556,1530,Verve,Fidelity Bank,ATM Withdrawal,,34795.57,286685.82,251890.25,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,443131.88,Reversed,77,YES,Limit Breach,"Daily total ₦443,132 exceeds limit ₦150,000"
TXN0001926,2026-01-02 05:35:00,2026-01-02,05:35:00,5,Friday,January,CUST00065,Gbenga Okonkwo,2196937923,8555,Visa Credit,UBA,ATM Balance Enquiry,,35595.79,517760.51,517760.51,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,0,Successful,18,NO,,
TXN0001328,2026-01-02 05:40:00,2026-01-02,05:40:00,5,Friday,January,CUST00047,Amaka Adeyemi,9413435240,9751,Mastercard Credit,UBA,ATM Withdrawal,,922656.71,10103546.9,9180890.19,ATM_LG_001 - Ikeja Branch,Lagos,premium,1000000,2000000,922656.71,Successful,15,NO,,
TXN0004971,2026-01-02 06:03:00,2026-01-02,06:03:00,6,Friday,January,CUST00159,Rukayat Suleiman,6687002176,6427,Mastercard Debit,First Bank,Online Purchase,Dominos,166108.78,628795.89,462687.11,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,166108.78,Successful,19,NO,,
TXN0003906,2026-01-02 06:07:00,2026-01-02,06:07:00,6,Friday,January,CUST00129,Zainab Lawal,3091307562,7765,Visa Credit,Access Bank,ATM Mini Statement,,137044.49,2899885.88,2899885.88,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,0,Successful,18,NO,,
TXN0003416,2026-01-02 06:12:00,2026-01-02,06:12:00,6,Friday,January,CUST00114,Dayo Suleiman,5518844225,9335,Mastercard Debit,Polaris Bank,POS Purchase,Total Petrol,88646.88,414710.42,326063.54,ATM_PH_001 - GRA Phase 2,Port Harcourt,high,200000,500000,88646.88,Successful,25,NO,,
TXN0003254,2026-01-02 06:34:00,2026-01-02,06:34:00,6,Friday,January,CUST00110,Rotimi Ogundipe,2757059640,2229,Mastercard Debit,Access Bank,Online Transfer,,103008.58,1368956.07,1265947.49,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,103008.58,Successful,5,NO,,
TXN0005915,2026-01-02 06:42:00,2026-01-02,06:42:00,6,Friday,January,CUST00188,Amaka Danjuma,0170127706,4314,Verve,GTBank,ATM Balance Enquiry,,2659.44,22307.69,22307.69,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,0,Successful,7,NO,,
TXN0002840,2026-01-02 06:43:00,2026-01-02,06:43:00,6,Friday,January,CUST00095,Efua Chukwu,1864492519,3317,Visa Credit,Zenith Bank,ATM Withdrawal,,10923.33,67302.0,56378.67,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,10923.33,Successful,15,NO,,
TXN0002688,2026-01-02 07:57:00,2026-01-02,07:57:00,7,Friday,January,CUST00090,Chidi Ekwueme,5231243292,2234,Mastercard Credit,Wema Bank,ATM Withdrawal,,22123.82,293959.33,271835.51,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,22123.82,Successful,17,NO,,
TXN0001742,2026-01-02 08:06:00,2026-01-02,08:06:00,8,Friday,January,CUST00060,Aisha Okonkwo,4997278755,9903,Mastercard Debit,Wema Bank,ATM Mini Statement,,173847.72,1405609.72,1405609.72,ATM_EN_001 - Independence Layout,Enugu,high,200000,500000,0,Successful,23,NO,,
TXN0003654,2026-01-02 09:02:00,2026-01-02,09:02:00,9,Friday,January,CUST00123,Uche Musa,8733950047,8710,Visa Credit,Zenith Bank,Online Transfer,,129640.42,148273.15,18632.73,ATM_LG_001 - Ikeja Branch,Lagos,high,200000,500000,129640.42,Successful,19,NO,,
TXN0001444,2026-01-02 09:20:00,2026-01-02,09:20:00,9,Friday,January,CUST00050,Sunday Nwofor,8677496499,1986,Mastercard Debit,First Bank,ATM Withdrawal,,426665.87,632763.42,206097.55,ATM_AB_003 - Maitama,Abuja,premium,1000000,2000000,426665.87,Successful,4,NO,,
TXN0002030,2026-01-02 09:20:00,2026-01-02,09:20:00,9,Friday,January,CUST00069,Taiwo Suleiman,3285884247,5835,Mastercard Debit,First Bank,POS Purchase,MTN Airtime,72233.4,3690922.12,3618688.72,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,72233.4,Successful,10,NO,,
TXN0001552,2026-01-02 09:41:00,2026-01-02,09:41:00,9,Friday,January,CUST00054,Chidi Salami,9401399049,1659,Verve,Zenith Bank,Online Transfer,,36769.03,216160.54,179391.51,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,36769.03,Successful,25,NO,,
TXN0003976,2026-01-02 10:13:00,2026-01-02,10:13:00,10,Friday,January,CUST00131,Biodun Salami,7334843443,9011,Verve,UBA,ATM Withdrawal,,12406.22,414971.26,402565.04,ATM_EN_002 - GRA Enugu,Enugu,medium,50000,150000,12406.22,Successful,26,NO,,
TXN0005428,2026-01-02 10:17:00,2026-01-02,10:17:00,10,Friday,January,CUST00173,Tunde Suleiman,6798250714,7815,Verve,Fidelity Bank,POS Purchase,Jumia,5855.05,143496.71,137641.66,ATM_MD_001 - Maiduguri Centre,Maiduguri,low,10000,50000,5855.05,Successful,17,NO,,
TXN0005833,2026-01-02 10:17:00,2026-01-02,10:17:00,10,Friday,January,CUST00186,Tunde Nwofor,7116845775,1040,Verve,GTBank,ATM Withdrawal,,4897.05,701844.86,696947.81,ATM_BC_001 - Oba Market,Benin City,medium,50000,150000,15436.16,Successful,19,NO,,
TXN0001723,2026-01-02 10:48:00,2026-01-02,10:48:00,10,Friday,January,CUST00059,Chibundo Ibrahim,3782639821,5526,Visa Debit,UBA,Online Transfer,,9865.48,88583.47,78717.99,ATM_OW_001 - Owerri Centre,Owerri,low,10000,50000,9865.48,Successful,22,NO,,
TXN0006253,2026-01-02 10:57:00,2026-01-02,10:57:00,10,Friday,January,CUST00199,Musa Adeleke,5648149177,9368,Mastercard Debit,Fidelity Bank,Online Transfer,,139121.63,1007805.59,868683.96,ATM_BC_001 - Oba Market,Benin City,high,200000,500000,139121.63,Successful,32,NO,,
TXN0001978,2026-01-02 11:02:00,2026-01-02,11:02:00,11,Friday,January,CUST00067,Uche Ekwueme,5944064090,9138,Verve,First Bank,ATM Withdrawal,,18818.77,735754.41,716935.64,ATM_PH_002 - Trans-Amadi,Port Harcourt,medium,50000,150000,18818.77,Successful,26,NO,,
TXN0000963,2026-01-02 11:57:00,2026-01-02,11:57:00,11,Friday,January,CUST00035,Rukayat Usman,6658760366,1320,Verve,UBA,POS Purchase,Total Petrol,4443.23,50157.48,45714.25,ATM_BC_001 - Oba Market,Benin City,low,10000,50000,4443.23,Successful,1,NO,,
TXN0002689,2026-01-02 13:20:00,2026-01-02,13:20:00,13,Friday,January,CUST00090,Chidi Ekwueme,5231243292,2234,Mastercard Credit,Wema Bank,ATM Withdrawal,,47099.73,178878.34,131778.61,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,69223.55,Successful,27,NO,,
TXN0000615,2026-01-02 13:30:00,2026-01-02,13:30:00,13,Friday,January,CUST00025,Chisom Oluwaseun,1607337543,4652,Verve,GTBank,Online Transfer,,22599.63,468047.82,445448.19,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,22599.63,Successful,33,NO,,
TXN0002220,2026-01-02 14:01:00,2026-01-02,14:01:00,14,Friday,January,CUST00075,Gbenga Afolabi,9335290422,9850,Visa Debit,Zenith Bank,ATM Withdrawal,,9476.78,527188.12,517711.34,ATM_AB_001 - Wuse Zone 5,Abuja,medium,50000,150000,9476.78,Successful,32,NO,,
TXN0000492,2026-01-02 14:24:00,2026-01-02,14:24:00,14,Friday,January,CUST00021,Grace Salami,1182449353,5325,Visa Debit,GTBank,Online Transfer,,171881.65,1052995.24,881113.59,ATM_IB_002 - Challenge,Ibadan,high,200000,500000,171881.65,Successful,27,NO,,
TXN0004203,2026-01-02 14:48:00,2026-01-02,14:48:00,14,Friday,January,CUST00139,Musa Okeke,3017426841,5833,Mastercard Debit,Polaris Bank,POS Purchase,Apple Store,6641.58,55916.31,49274.73,ATM_PH_002 - Trans-Amadi,Port Harcourt,low,10000,50000,6641.58,Successful,5,NO,,
TXN0004521,2026-01-02 15:37:00,2026-01-02,15:37:00,15,Friday,January,CUST00148,Efua Danjuma,6440892687,1768,Mastercard Credit,Fidelity Bank,Online Transfer,,43863.37,517308.63,473445.26,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,43863.37,Successful,2,NO,,
TXN0002327,2026-01-02 15:38:00,2026-01-02,15:38:00,15,Friday,January,CUST00078,Biodun Usman,7711592124,9984,Visa Credit,Sterling Bank,Mobile Transfer,,35904.67,557857.08,521952.41,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,35904.67,Successful,11,NO,,
TXN0004928,2026-01-02 15:44:00,2026-01-02,15:44:00,15,Friday,January,CUST00158,Tunde Danjuma,5461567933,5914,Visa Debit,Stanbic IBTC,Online Transfer,,170051.02,2272249.88,2102198.86,ATM_JS_001 - Jos Terminus,Jos,high,200000,500000,210748.56,Successful,19,NO,,
TXN0000493,2026-01-02 16:37:00,2026-01-02,16:37:00,16,Friday,January,CUST00021,Grace Salami,1182449353,5325,Visa Debit,GTBank,ATM Withdrawal,,176460.04,1952424.45,1775964.41,ATM_IB_002 - Challenge,Ibadan,high,200000,500000,348341.69,Successful,1,NO,,
TXN0003871,2026-01-02 17:34:00,2026-01-02,17:34:00,17,Friday,January,CUST00128,Daniel Danjuma,0974993097,3793,Visa Credit,Zenith Bank,ATM Balance Enquiry,,15279.35,25951.1,25951.1,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,0,Successful,27,NO,,
TXN0002524,2026-01-02 18:23:00,2026-01-02,18:23:00,18,Friday,January,CUST00086,Uche Ibrahim,0369003432,5186,Visa Credit,Zenith Bank,ATM Withdrawal,,4731.63,15944.21,11212.58,ATM_AB_001 - Wuse Zone 5,Abuja,low,10000,50000,4731.63,Successful,32,NO,,
TXN0001246,2026-01-02 18:26:00,2026-01-02,18:26:00,18,Friday,January,CUST00044,Samuel Ekwueme,4948083136,9004,Visa Credit,Polaris Bank,ATM Withdrawal,,125031.67,370109.04,245077.37,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,125031.67,Successful,71,YES,SIM Swap,"Velocity spike: ₦125,032 high-value transaction"
TXN0004339,2026-01-02 18:47:00,2026-01-02,18:47:00,18,Friday,January,CUST00144,Chidi Musa,6567661825,2943,Mastercard Debit,Access Bank,ATM Balance Enquiry,,14705.05,318751.72,318751.72,ATM_KD_001 - Kaduna Centre,Kaduna,medium,50000,150000,0,Successful,10,NO,,
TXN0001515,2026-01-02 19:02:00,2026-01-02,19:02:00,19,Friday,January,CUST00052,Sola Eze,7134936183,3441,Verve,Wema Bank,POS Purchase,Netflix,2721.17,149740.58,147019.41,ATM_AB_002 - Garki Area 11,Abuja,low,10000,50000,2721.17,Successful,12,NO,,
TXN0004591,2026-01-02 19:02:00,2026-01-02,19:02:00,19,Friday,January,CUST00150,Blessing Nwofor,8263435175,2514,Visa Credit,Wema Bank,Online Purchase,MTN Airtime,8402.2,31725.16,23322.96,ATM_PH_002 - Trans-Amadi,Port Harcourt,low,10000,50000,8402.2,Successful,34,NO,,
TXN0004522,2026-01-02 19:12:00,2026-01-02,19:12:00,19,Friday,January,CUST00148,Efua Danjuma,6440892687,1768,Mastercard Credit,Fidelity Bank,ATM Withdrawal,,45994.67,482203.0,436208.33,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,89858.04,Successful,7,NO,,
TXN0003754,2026-01-02 19:16:00,2026-01-02,19:16:00,19,Friday,January,CUST00125,Bola Obi,4991216558,6990,Mastercard Credit,Access Bank,Online Transfer,,48452.48,379208.51,330756.03,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,48452.48,Successful,12,NO,,
TXN0000859,2026-01-02 19:17:00,2026-01-02,19:17:00,19,Friday,January,CUST00032,Jide Oluwaseun,6328708317,3184,Mastercard Credit,Fidelity Bank,Mobile Transfer,,462160.73,8498362.49,8036201.76,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,462160.73,Successful,33,NO,,
TXN0003363,2026-01-02 19:26:00,2026-01-02,19:26:00,19,Friday,January,CUST00113,Kemi Okonkwo,1447394731,3223,Visa Credit,GTBank,ATM Withdrawal,,117204.06,1088055.3,970851.24,ATM_KN_002 - Sabon Gari,Kano,high,200000,500000,117204.06,Successful,35,NO,,
TXN0001979,2026-01-02 19:34:00,2026-01-02,19:34:00,19,Friday,January,CUST00067,Uche Ekwueme,5944064090,9138,Verve,First Bank,ATM Withdrawal,,10057.95,471984.98,461927.03,ATM_PH_002 - Trans-Amadi,Port Harcourt,medium,50000,150000,28876.72,Successful,32,NO,,
TXN0005585,2026-01-02 20:35:00,2026-01-02,20:35:00,20,Friday,January,CUST00179,Ahmed Chukwu,6929662782,3733,Visa Credit,Wema Bank,Online Transfer,,4434.98,24010.07,19575.09,ATM_KN_001 - Kano City Centre,Kano,low,10000,50000,4434.98,Successful,1,NO,,
TXN0000692,2026-01-02 20:49:00,2026-01-02,20:49:00,20,Friday,January,CUST00027,Blessing Oluwaseun,9816934060,9518,Mastercard Debit,Fidelity Bank,ATM Withdrawal,,486171.34,13471769.43,12985598.09,ATM_MD_001 - Maiduguri Centre,Maiduguri,premium,1000000,2000000,486171.34,Successful,17,NO,,
TXN0005295,2026-01-02 21:01:00,2026-01-02,21:01:00,21,Friday,January,CUST00170,Aisha Nwosu,7416724342,7932,Visa Credit,Wema Bank,POS Purchase,Bolt,662061.98,14866452.83,14204390.85,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,662061.98,Successful,11,NO,,
TXN0004222,2026-01-02 21:06:00,2026-01-02,21:06:00,21,Friday,January,CUST00140,Daniel Okonkwo,2795687833,2341,Visa Debit,Wema Bank,Online Purchase,Shoprite,2672.44,456448.42,453775.98,ATM_OW_001 - Owerri Centre,Owerri,medium,50000,150000,2672.44,Successful,35,NO,,
TXN0000616,2026-01-02 21:15:00,2026-01-02,21:15:00,21,Friday,January,CUST00025,Chisom Oluwaseun,1607337543,4652,Verve,GTBank,ATM Withdrawal,,43033.85,315930.29,272896.44,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,65633.48,Successful,9,NO,,
TXN0003810,2026-01-02 21:28:00,2026-01-02,21:28:00,21,Friday,January,CUST00127,Taiwo Oluwaseun,9588879470,7035,Mastercard Credit,UBA,ATM Withdrawal,,455737.14,2557895.02,2102157.88,ATM_AB_001 - Wuse Zone 5,Abuja,premium,1000000,2000000,455737.14,Successful,33,NO,,
TXN0005539,2026-01-02 21:33:00,2026-01-02,21:33:00,21,Friday,January,CUST00177,Sunday Usman,5537147859,7367,Verve,Polaris Bank,Online Transfer,,9430.29,75313.25,65882.96,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,9430.29,Successful,12,NO,,
TXN0005296,2026-01-02 21:40:00,2026-01-02,21:40:00,21,Friday,January,CUST00170,Aisha Nwosu,7416724342,7932,Visa Credit,Wema Bank,ATM Withdrawal,,701475.78,6662102.58,5960626.8,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,1363537.76,Successful,20,NO,,
TXN0005834,2026-01-02 21:42:00,2026-01-02,21:42:00,21,Friday,January,CUST00186,Tunde Nwofor,7116845775,1040,Verve,GTBank,ATM Withdrawal,,154321.67,300877.24,146555.57,ATM_BC_001 - Oba Market,Benin City,medium,50000,150000,169757.83,Successful,72,YES,SIM Swap,"Velocity spike: ₦154,322 high-value transaction"
TXN0005097,2026-01-02 22:07:00,2026-01-02,22:07:00,22,Friday,January,CUST00163,Bola Nwofor,9619431142,7225,Visa Debit,GTBank,ATM Withdrawal,,8547.27,118157.08,109609.81,ATM_KD_001 - Kaduna Centre,Kaduna,low,10000,50000,8547.27,Successful,28,NO,,
TXN0001535,2026-01-02 22:09:00,2026-01-02,22:09:00,22,Friday,January,CUST00053,Nneka Nwosu,9471746488,9090,Visa Credit,Fidelity Bank,POS Purchase,MTN Airtime,1362.92,31235.22,29872.3,ATM_CL_001 - Calabar Centre,Calabar,low,10000,50000,1362.92,Successful,1,NO,,
TXN0003907,2026-01-02 22:13:00,2026-01-02,22:13:00,22,Friday,January,CUST00129,Zainab Lawal,3091307562,7765,Visa Credit,Access Bank,ATM Withdrawal,,47314.72,1120385.12,1073070.4,ATM_OW_001 - Owerri Centre,Owerri,high,200000,500000,47314.72,Successful,3,NO,,
TXN0004757,2026-01-02 22:15:00,2026-01-02,22:15:00,22,Friday,January,CUST00154,Gbenga Ekwueme,4235369378,6530,Visa Credit,Polaris Bank,ATM Withdrawal,,221604.05,8045600.1,7823996.05,ATM_BC_001 - Oba Market,Benin City,premium,1000000,2000000,221604.05,Successful,28,NO,,
TXN0000148,2026-01-02 22:53:00,2026-01-02,22:53:00,22,Friday,January,CUST00009,Bola Ogundipe,2704828148,4258,Mastercard Credit,Access Bank,Online Transfer,,13273.35,630331.85,617058.5,ATM_KN_002 - Sabon Gari,Kano,medium,50000,150000,13273.35,Successful,13,NO,,
TXN0001927,2026-01-02 23:47:00,2026-01-02,23:47:00,23,Friday,January,CUST00065,Gbenga Okonkwo,2196937923,8555,Visa Credit,UBA,Mobile Transfer,,43937.79,421418.65,377480.86,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,43937.79,Successful,33,NO,,
TXN0005098,2026-01-03 00:59:00,2026-01-03,00:59:00,0,Saturday,January,CUST00163,Bola Nwofor,9619431142,7225,Visa Debit,GTBank,Online Purchase,Netflix,6600.89,11438.48,4837.59,ATM_KD_001 - Kaduna Centre,Kaduna,low,10000,50000,6600.89,Successful,22,NO,,
TXN0005802,2026-01-03 01:13:00,2026-01-03,01:13:00,1,Saturday,January,CUST00185,Ahmed Eze,2604223253,7434,Visa Credit,Stanbic IBTC,ATM Withdrawal,,28106.59,703332.61,675226.02,ATM_CL_001 - Calabar Centre,Calabar,medium,50000,150000,28106.59,Successful,25,NO,,
TXN0001663,2026-01-03 01:14:00,2026-01-03,01:14:00,1,Saturday,January,CUST00057,Chisom Danjuma,7703482477,2989,Mastercard Debit,UBA,ATM Balance Enquiry,,61329.03,2812420.91,2812420.91,ATM_CL_001 - Calabar Centre,Calabar,high,200000,500000,0,Successful,1,NO,,
TXN0002805,2026-01-03 01:16:00,2026-01-03,01:16:00,1,Saturday,January,CUST00094,Peace Adeleke,7889255466,6543,Visa Debit,Fidelity Bank,Online Purchase,Chicken Republic,43267.89,314759.76,271491.87,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,43267.89,Successful,11,NO,,
TXN0000071,2026-01-03 01:44:00,2026-01-03,01:44:00,1,Saturday,January,CUST00006,Gbenga Eze,6413953767,3340,Mastercard Credit,UBA,Online Transfer,,191518.33,284207.37,92689.04,ATM_PH_001 - GRA Phase 2,Port Harcourt,medium,50000,150000,191518.33,Successful,90,YES,Card Cloning,"Amount ₦191,518 is 3.8x above customer max of ₦50,000"
TXN0005932,2026-01-03 02:14:00,2026-01-03,02:14:00,2,Saturday,January,CUST00189,Ngozi Okafor,5415206436,2494,Mastercard Debit,Wema Bank,ATM Withdrawal,,120630.37,61508.91,0,ATM_PH_002 - Trans-Amadi,Port Harcourt,medium,50000,150000,120630.37,Successful,82,YES,Skimming,High-value transaction at 02:14 — unusual hour window
TXN0002458,2026-01-03 02:29:00,2026-01-03,02:29:00,2,Saturday,January,CUST00083,Tunde Nwofor,4550229612,1502,Visa Credit,Polaris Bank,POS Purchase,Amazon,9469.51,20927.08,11457.57,ATM_OW_001 - Owerri Centre,Owerri,low,10000,50000,9469.51,Successful,10,NO,,
TXN0004698,2026-01-03 03:00:00,2026-01-03,03:00:00,3,Saturday,January,CUST00153,Chisom Adeyemi,1753556093,3390,Mastercard Credit,Stanbic IBTC,ATM Balance Enquiry,,788110.7,5760623.81,5760623.81,ATM_OW_001 - Owerri Centre,Owerri,premium,1000000,2000000,0,Successful,10,NO,,
TXN0002089,2026-01-03 03:55:00,2026-01-03,03:55:00,3,Saturday,January,CUST00070,Gbenga Adeola,6851604817,7038,Verve,GTBank,POS Purchase,MTN Airtime,131025.49,1070364.2,939338.71,ATM_KD_001 - Kaduna Centre,Kaduna,high,200000,500000,131025.49,Successful,6,NO,,
TXN0000402,2026-01-03 03:59:00,2026-01-03,03:59:00,3,Saturday,January,CUST00017,Grace Nwosu,8050097882,1931,Visa Debit,First Bank,ATM Withdrawal,,18206.68,17913.88,0,ATM_KN_001 - Kano City Centre,Kano,low,10000,50000,18206.68,Successful,80,YES,Skimming,High-value transaction at 03:59 — unusual hour window
TXN0000946,2026-01-03 04:07:00,2026-01-03,04:07:00,4,Saturday,January,CUST00034,Dayo Usman,7143455812,3471,Mastercard Debit,GTBank,ATM Balance Enquiry,,8539.84,114026.57,114026.57,ATM_MD_001 - Maiduguri Centre,Maiduguri,low,10000,50000,0,Successful,13,NO,,
TXN0002160,2026-01-03 04:38:00,2026-01-03,04:38:00,4,Saturday,January,CUST00072,Victor Nwofor,7113826758,7866,Visa Credit,GTBank,POS Purchase,Uber,2246.3,47846.16,45599.86,ATM_MD_001 - Maiduguri Centre,Maiduguri,low,10000,50000,2246.3,Successful,32,NO,,
TXN0000753,2026-01-03 05:09:00,2026-01-03,05:09:00,5,Saturday,January,CUST00028,Rotimi Abubakar,6159514846,6344,Mastercard Debit,Stanbic IBTC,Online Purchase,Total Petrol,31754.07,225755.43,194001.36,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,31754.07,Successful,30,NO,,
TXN0004424,2026-01-03 06:32:00,2026-01-03,06:32:00,6,Saturday,January,CUST00146,Ifeoma Nwofor,6903311907,1797,Mastercard Debit,Sterling Bank,ATM Withdrawal,,2046.66,558141.19,556094.53,ATM_LG_003 - Lekki Phase 1,Lagos,medium,50000,150000,2046.66,Successful,7,NO,,
TXN0001845,2026-01-03 06:51:00,2026-01-03,06:51:00,6,Saturday,January,CUST00063,Tobi Suleiman,6578091343,2480,Visa Debit,Polaris Bank,ATM Withdrawal,,28649.94,213579.43,184929.49,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,28649.94,Successful,21,NO,,
TXN0001928,2026-01-03 07:39:00,2026-01-03,07:39:00,7,Saturday,January,CUST00065,Gbenga Okonkwo,2196937923,8555,Visa Credit,UBA,ATM Withdrawal,,43965.36,225422.79,181457.43,ATM_IB_002 - Challenge,Ibadan,medium,50000,150000,43965.36,Successful,24,NO,,
TXN0001279,2026-01-03 07:46:00,2026-01-03,07:46:00,7,Saturday,January,CUST00045,Efua Lawal,0143634957,9698,Verve,Polaris Bank,POS Purchase,Jumia,26046.55,362619.96,336573.41,ATM_MD_001 - Maiduguri Centre,Maiduguri,medium,50000,150000,26046.55,Successful,9,NO,,
TXN0005483,2026-01-03 07:50:00,2026-01-03,07:50:00,7,Saturday,January,CUST00176,Kemi Adeola,0937966033,5560,Mastercard Credit,Zenith Bank,ATM Balance Enquiry,,168367.72,1926426.06,1926426.06,ATM_AB_003 - Maitama,Abuja,high,200000,500000,0,Successful,32,NO,,
TXN0003524,2026-01-03 08:03:00,2026-01-03,08:03:00,8,Saturday,January,CUST00119,Blessing Chukwu,0109439690,9159,Visa Credit,First Bank,POS Purchase,Chicken Republic,186644.76,8831029.93,8644385.17,ATM_JS_001 - Jos Terminus,Jos,premium,1000000,2000000,186644.76,Successful,15,NO,,
TXN0004425,2026-01-03 08:08:00,2026-01-03,08:08:00,8,Saturday,January,CUST00146,Ifeoma Nwofor,6903311907,1797,Mastercard Debit,Sterling Bank,ATM Withdrawal,,45680.98,443995.87,398314.89,ATM_LG_005 - Yaba,Lagos,medium,50000,150000,47727.64,Successful,9,NO,,
TXN0004523,2026-01-03 08:30:00,2026-01-03,08:30:00,8,Saturday,January,CUST00148,Efua Danjuma,6440892687,1768,Mastercard Credit,Fidelity Bank,Online Transfer,,46168.08,618672.96,572504.88,ATM_JS_001 - Jos Terminus,Jos,medium,50000,150000,46168.08,Successful,33,NO,,
TXN0003713,2026-01-03 08:53:00,2026-01-03,08:53:00,8,Saturday,January,CUST00124,Samuel Chukwu,4565060983,6939,Visa Credit,Sterling Bank,ATM Withdrawal,,292607.62,461497.43,168889.81,ATM_AB_001 - Wuse Zone 5,Abuja,medium,50000,150000,292607.62,Successful,86,YES,Account Takeover,"Amount ₦292,608 is 5.9x above customer max of ₦50,000"
TXN0004034,2026-01-03 09:11:00,2026-01-03,09:11:00,9,Saturday,January,CUST00134,Funke Danjuma,1657120826,8793,Verve,Fidelity Bank,POS Purchase,KFC,62810.58,156355.41,93544.83,ATM_PH_001 - GRA Phase 2,Port Harcourt,high,200000,500000,62810.58,Successful,33,NO,,
TXN0003794,2026-01-03 09:15:00,2026-01-03,09:15:00,9,Saturday,January,CUST00126,Biodun Okeke,0025787298,3290,Mastercard Credit,UBA,POS Purchase,MTN Airtime,7779.29,95747.3,87968.01,ATM_EN_002 - GRA Enugu,Enugu,low,10000,50000,7779.29,Successful,7,NO,,
TXN0000835,2026-01-03 09:17:00,2026-01-03,09:17:00,9,Saturday,January,CUST00030,Ifeoma Oluwaseun,7387214895,2530,Mastercard Debit,Zenith Bank,POS Purchase,Uber,2611.4,78456.06,75844.66,ATM_IB_002 - Challenge,Ibadan,low,10000,50000,2611.4,Successful,35,NO,,
